Date,Store ID,Product ID,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion
2022-06-22,S002,P0005,4,89.97,0,Sunny,1
2022-06-22,S002,P0006,96,30.31,10,Rainy,0
2022-06-22,S002,P0007,27,63.44,0,Rainy,1
2022-06-22,S002,P0008,41,97.16,15,Sunny,1
2022-06-22,S002,P0009,102,99.13,20,Rainy,1
2022-06-22,S002,P0010,90,67.23,10,Sunny,0
2022-06-22,S002,P0011,83,97.67,15,Cloudy,0
2022-06-22,S002,P0012,10,96.33,10,Snowy,1
2022-06-22,S002,P0013,64,20.18,10,Cloudy,1
2022-06-22,S002,P0014,52,45.13,5,Sunny,1
2022-06-22,S002,P0015,391,65.18,5,Sunny,0
2022-06-22,S002,P0016,346,89.8,20,Snowy,1
2022-06-22,S002,P0017,112,74.14,10,Snowy,0
2022-06-22,S002,P0018,4,82.71,15,Cloudy,0
2022-06-22,S002,P0019,38,21.97,15,Sunny,0
2022-06-22,S002,P0020,121,57.74,0,Rainy,1
2022-06-22,S003,P0001,100,69.71,10,Snowy,1
2022-06-22,S003,P0002,63,47.93,0,Snowy,0
2022-06-22,S003,P0003,38,18.38,0,Cloudy,0
2022-06-22,S003,P0004,40,25.54,15,Sunny,1
2022-06-22,S003,P0005,204,40.64,10,Rainy,1
2022-06-22,S003,P0006,319,58.23,15,Rainy,1
2022-06-22,S003,P0007,271,28.31,5,Snowy,0
2022-06-22,S003,P0008,97,88.04,20,Rainy,0
2022-06-22,S003,P0009,184,96.74,5,Snowy,0
2022-06-22,S003,P0010,242,34.64,10,Snowy,1
2022-06-22,S003,P0011,146,42.4,5,Snowy,1
2022-06-22,S003,P0012,77,26.06,15,Rainy,0
2022-06-22,S003,P0013,260,90.12,10,Rainy,0
2022-06-22,S003,P0014,108,28.58,10,Rainy,1
2022-06-22,S003,P0015,280,78.94,15,Rainy,1
2022-06-22,S003,P0016,219,22.03,20,Rainy,0
2022-06-22,S003,P0017,287,93.99,10,Cloudy,0
2022-06-22,S003,P0018,77,86.43,0,Snowy,0
2022-06-22,S003,P0019,168,68.61,5,Cloudy,1
2022-06-22,S003,P0020,23,29.22,20,Sunny,1
2022-06-22,S004,P0001,159,39.07,5,Sunny,1
2022-06-22,S004,P0002,26,85.07,0,Rainy,0
2022-06-22,S004,P0003,129,49.69,5,Rainy,0
2022-06-22,S004,P0004,205,56.94,20,Sunny,0
2022-06-22,S004,P0005,245,85.05,10,Rainy,0
2022-06-22,S004,P0006,316,94.35,20,Sunny,1
2022-06-22,S004,P0007,153,57.18,0,Sunny,1
2022-06-22,S004,P0008,195,57.54,15,Snowy,1
2022-06-22,S004,P0009,204,79.53,0,Cloudy,0
2022-06-22,S004,P0010,79,53.51,20,Cloudy,0
2022-06-22,S004,P0011,248,76.1,0,Rainy,0
2022-06-22,S004,P0012,14,96.03,0,Rainy,0
2022-06-22,S004,P0013,403,71.66,5,Rainy,0
2022-06-22,S004,P0014,235,87.69,10,Cloudy,1
2022-06-22,S004,P0015,394,80.25,0,Cloudy,0
2022-06-22,S004,P0016,363,87.82,0,Cloudy,1
2022-06-22,S004,P0017,251,13.26,15,Snowy,0
2022-06-22,S004,P0018,44,99.98,20,Snowy,1
2022-06-22,S004,P0019,117,65.16,0,Rainy,0
2022-06-22,S004,P0020,319,95.42,0,Cloudy,1
2022-06-22,S005,P0001,231,51.85,15,Cloudy,1
2022-06-22,S005,P0002,48,64.87,0,Sunny,0
2022-06-22,S005,P0003,30,15.75,15,Rainy,0
2022-06-22,S005,P0004,178,93.01,0,Sunny,1
2022-06-22,S005,P0005,25,53.37,0,Rainy,1
2022-06-22,S005,P0006,128,73.33,15,Sunny,0
2022-06-22,S005,P0007,326,43.89,20,Rainy,1
2022-06-22,S005,P0008,40,80.17,20,Sunny,1
2022-06-22,S005,P0009,15,77.45,15,Cloudy,1
2022-06-22,S005,P0010,151,34.69,5,Snowy,0
2022-06-22,S005,P0011,8,97.79,20,Snowy,1
2022-06-22,S005,P0012,23,68.33,20,Sunny,0
2022-06-22,S005,P0013,60,40.42,5,Sunny,1
2022-06-22,S005,P0014,51,48.17,10,Sunny,1
2022-06-22,S005,P0015,62,73.23,15,Rainy,1
2022-06-22,S005,P0016,150,75.57,20,Cloudy,0
2022-06-22,S005,P0017,379,27.63,15,Cloudy,1
2022-06-22,S005,P0018,61,10.54,10,Snowy,1
2022-06-22,S005,P0019,145,90.23,10,Cloudy,1
2022-06-22,S005,P0020,266,74.26,5,Cloudy,0
2022-06-23,S001,P0001,268,13.76,20,Snowy,0
2022-06-23,S001,P0002,48,20.81,20,Cloudy,0
2022-06-23,S001,P0003,302,41.07,20,Cloudy,0
2022-06-23,S001,P0004,184,96.49,20,Sunny,1
2022-06-23,S001,P0005,41,92.09,20,Sunny,0
2022-06-23,S001,P0006,126,75.99,20,Sunny,1
2022-06-23,S001,P0007,174,36.89,0,Rainy,0
2022-06-23,S001,P0008,78,68.41,20,Rainy,0
2022-06-23,S001,P0009,191,44.92,0,Snowy,1
2022-06-23,S001,P0010,12,87.21,20,Sunny,1
2022-06-23,S001,P0011,251,70.6,0,Sunny,1
2022-06-23,S001,P0012,312,51.99,15,Rainy,1
2022-06-23,S001,P0013,0,24,5,Rainy,0
2022-06-23,S001,P0014,168,18.26,0,Rainy,1
2022-06-23,S001,P0015,43,89.58,5,Snowy,1
2022-06-23,S001,P0016,51,31.38,10,Sunny,0
2022-06-23,S001,P0017,161,97.05,5,Snowy,0
2022-06-23,S001,P0018,29,98.84,20,Rainy,0
2022-06-23,S001,P0019,349,12.14,20,Snowy,0
2022-06-23,S001,P0020,76,24.01,10,Rainy,0
2022-06-23,S002,P0001,269,34.86,5,Rainy,0
2022-06-23,S002,P0002,288,10.01,15,Rainy,1
2022-06-23,S002,P0003,123,62.64,5,Sunny,1
2022-06-23,S002,P0004,40,70.35,0,Rainy,0
2022-06-23,S002,P0005,316,92.07,15,Snowy,1
2022-06-23,S002,P0006,186,54.9,10,Cloudy,0
2022-06-23,S002,P0007,67,66.53,15,Snowy,1
2022-06-23,S002,P0008,122,10.05,20,Cloudy,1
2022-06-23,S002,P0009,323,63.09,0,Snowy,1
2022-06-23,S002,P0010,387,27.87,10,Snowy,1
2022-06-23,S002,P0011,47,48.21,15,Cloudy,0
2022-06-23,S002,P0012,213,61.15,15,Snowy,0
2022-06-23,S002,P0013,235,80.55,5,Snowy,1
2022-06-23,S002,P0014,11,25.38,20,Cloudy,0
2022-06-23,S002,P0015,292,65.03,0,Cloudy,0
2022-06-23,S002,P0016,188,97.14,15,Snowy,1
2022-06-23,S002,P0017,135,92.24,15,Rainy,0
2022-06-23,S002,P0018,166,36.92,5,Rainy,1
2022-06-23,S002,P0019,83,29.14,10,Cloudy,1
2022-06-23,S002,P0020,212,15.73,5,Snowy,0
2022-06-23,S003,P0001,103,73.1,20,Sunny,1
2022-06-23,S003,P0002,350,78.86,10,Cloudy,1
2022-06-23,S003,P0003,119,35.14,0,Rainy,0
2022-06-23,S003,P0004,67,96.24,10,Sunny,0
2022-06-23,S003,P0005,360,82.43,0,Cloudy,0
2022-06-23,S003,P0006,217,30.24,10,Sunny,0
2022-06-23,S003,P0007,74,36.38,10,Sunny,1
2022-06-23,S003,P0008,84,63.58,20,Snowy,0
2022-06-23,S003,P0009,83,87.78,15,Snowy,0
2022-06-23,S003,P0010,8,69.53,5,Cloudy,1
2022-06-23,S003,P0011,119,62.98,5,Rainy,0
2022-06-23,S003,P0012,159,90.98,20,Snowy,0
2022-06-23,S003,P0013,71,23.66,0,Snowy,1
2022-06-23,S003,P0014,197,81.22,10,Snowy,1
2022-06-23,S003,P0015,129,27.33,15,Sunny,0
2022-06-23,S003,P0016,66,64.51,15,Rainy,0
2022-06-23,S003,P0017,85,88.64,15,Cloudy,0
2022-06-23,S003,P0018,67,27.57,5,Cloudy,0
2022-06-23,S003,P0019,1,97.68,20,Cloudy,0
2022-06-23,S003,P0020,83,44.42,20,Rainy,1
2022-06-23,S004,P0001,189,79.25,15,Rainy,1
2022-06-23,S004,P0002,57,47.42,0,Snowy,0
2022-06-23,S004,P0003,48,96.08,5,Sunny,1
2022-06-23,S004,P0004,29,37.21,0,Snowy,0
2022-06-23,S004,P0005,41,95.48,0,Sunny,1
2022-06-23,S004,P0006,238,19.62,0,Sunny,0
2022-06-23,S004,P0007,84,94.07,15,Rainy,0
2022-06-23,S004,P0008,113,40.84,10,Cloudy,1
2022-06-23,S004,P0009,23,38.86,5,Sunny,1
2022-06-23,S004,P0010,101,58.97,5,Cloudy,1
2022-06-23,S004,P0011,352,19.91,5,Rainy,1
2022-06-23,S004,P0012,17,25.04,10,Rainy,0
2022-06-23,S004,P0013,11,93.83,5,Rainy,1
2022-06-23,S004,P0014,119,31.97,20,Cloudy,0
2022-06-23,S004,P0015,295,38.19,5,Rainy,0
2022-06-23,S004,P0016,33,26.16,5,Sunny,0
2022-06-23,S004,P0017,24,90.13,15,Rainy,0
2022-06-23,S004,P0018,92,69.25,0,Rainy,0
2022-06-23,S004,P0019,92,23.05,15,Sunny,1
2022-06-23,S004,P0020,166,79.07,5,Rainy,1
2022-06-23,S005,P0001,56,45.36,20,Snowy,1
2022-06-23,S005,P0002,46,78.78,5,Sunny,0
2022-06-23,S005,P0003,264,42.48,15,Rainy,1
2022-06-23,S005,P0004,60,91.88,0,Sunny,1
2022-06-23,S005,P0005,253,33.18,15,Sunny,0
2022-06-23,S005,P0006,193,52.89,5,Snowy,0
2022-06-23,S005,P0007,56,74.01,15,Sunny,0
2022-06-23,S005,P0008,426,13.61,15,Rainy,1
2022-06-23,S005,P0009,252,87.73,0,Cloudy,1
2022-06-23,S005,P0010,158,94.89,0,Rainy,1
2022-06-23,S005,P0011,52,64.03,5,Sunny,1
2022-06-23,S005,P0012,308,44.77,5,Cloudy,1
2022-06-23,S005,P0013,434,69.12,5,Snowy,1
2022-06-23,S005,P0014,166,13.61,0,Snowy,1
2022-06-23,S005,P0015,250,98.73,20,Sunny,1
2022-06-23,S005,P0016,19,88.79,15,Cloudy,0
2022-06-23,S005,P0017,219,71.04,0,Rainy,0
2022-06-23,S005,P0018,75,70.41,20,Sunny,1
2022-06-23,S005,P0019,47,87.01,0,Cloudy,0
2022-06-23,S005,P0020,9,22.54,0,Snowy,1
2022-06-24,S001,P0001,95,96.38,20,Sunny,1
2022-06-24,S001,P0002,388,99.87,15,Cloudy,1
2022-06-24,S001,P0003,15,85.44,20,Snowy,1
2022-06-24,S001,P0004,39,49,15,Sunny,0
2022-06-24,S001,P0005,159,22.39,10,Snowy,0
2022-06-24,S001,P0006,45,82.71,15,Rainy,1
2022-06-24,S001,P0007,307,92.7,10,Rainy,1
2022-06-24,S001,P0008,320,26.04,0,Snowy,1
2022-06-24,S001,P0009,67,23.24,5,Cloudy,1
2022-06-24,S001,P0010,33,14.96,10,Sunny,1
2022-06-24,S001,P0011,161,89.97,20,Sunny,1
2022-06-24,S001,P0012,76,35.67,10,Sunny,0
2022-06-24,S001,P0013,239,50.87,15,Snowy,1
2022-06-24,S001,P0014,39,43.88,5,Cloudy,1
2022-06-24,S001,P0015,122,55.72,15,Snowy,0
2022-06-24,S001,P0016,42,57.96,15,Cloudy,1
2022-06-24,S001,P0017,67,23.95,0,Snowy,1
2022-06-24,S001,P0018,240,76.05,15,Sunny,1
2022-06-24,S001,P0019,62,24.79,10,Sunny,1
2022-06-24,S001,P0020,218,49.7,10,Rainy,0
2022-06-24,S002,P0001,112,30.05,5,Rainy,1
2022-06-24,S002,P0002,103,86.41,5,Rainy,0
2022-06-24,S002,P0003,183,45.89,10,Sunny,1
2022-06-24,S002,P0004,214,31.69,20,Snowy,0
2022-06-24,S002,P0005,330,17.79,0,Sunny,0
2022-06-24,S002,P0006,113,89.83,0,Cloudy,1
2022-06-24,S002,P0007,1,89.83,15,Sunny,1
2022-06-24,S002,P0008,41,40.19,10,Snowy,1
2022-06-24,S002,P0009,43,22.39,0,Snowy,1
2022-06-24,S002,P0010,27,89.55,10,Sunny,0
2022-06-24,S002,P0011,158,72.46,5,Snowy,0
2022-06-24,S002,P0012,131,83.98,10,Snowy,1
2022-06-24,S002,P0013,47,12.4,20,Cloudy,0
2022-06-24,S002,P0014,254,70.47,15,Sunny,0
2022-06-24,S002,P0015,193,80.42,0,Rainy,0
2022-06-24,S002,P0016,44,50.5,20,Snowy,0
2022-06-24,S002,P0017,58,43.06,10,Rainy,0
2022-06-24,S002,P0018,113,44.56,15,Rainy,0
2022-06-24,S002,P0019,140,65.01,15,Snowy,0
2022-06-24,S002,P0020,57,56.99,10,Sunny,0
2022-06-24,S003,P0001,55,97.37,15,Rainy,0
2022-06-24,S003,P0002,221,83.76,0,Rainy,1
2022-06-24,S003,P0003,98,62.35,20,Cloudy,0
2022-06-24,S003,P0004,144,56.1,10,Cloudy,0
2022-06-24,S003,P0005,305,69.32,15,Cloudy,0
2022-06-24,S003,P0006,39,55.91,20,Rainy,0
2022-06-24,S003,P0007,106,26.83,15,Rainy,0
2022-06-24,S003,P0008,129,12.22,10,Snowy,1
2022-06-24,S003,P0009,3,46.38,20,Snowy,1
2022-06-24,S003,P0010,16,67.83,10,Sunny,1
2022-06-24,S003,P0011,61,62.7,15,Snowy,0
2022-06-24,S003,P0012,289,35.77,20,Snowy,1
2022-06-24,S003,P0013,226,70.81,15,Cloudy,1
2022-06-24,S003,P0014,270,18.9,10,Cloudy,1
2022-06-24,S003,P0015,110,68.7,0,Rainy,0
2022-06-24,S003,P0016,225,88.92,10,Snowy,0
2022-06-24,S003,P0017,157,31.33,20,Rainy,0
2022-06-24,S003,P0018,8,10.94,10,Sunny,1
2022-06-24,S003,P0019,82,76.68,0,Sunny,0
2022-06-24,S003,P0020,128,68.34,15,Cloudy,1
2022-06-24,S004,P0001,273,11.38,5,Rainy,0
2022-06-24,S004,P0002,60,31.95,20,Snowy,1
2022-06-24,S004,P0003,291,64.61,0,Sunny,0
2022-06-24,S004,P0004,102,37.36,5,Sunny,0
2022-06-24,S004,P0005,20,72.69,20,Rainy,1
2022-06-24,S004,P0006,111,88.35,20,Sunny,0
2022-06-24,S004,P0007,306,28.17,15,Sunny,0
2022-06-24,S004,P0008,433,75.76,5,Cloudy,1
2022-06-24,S004,P0009,141,84.67,15,Sunny,0
2022-06-24,S004,P0010,224,48.63,20,Snowy,1
2022-06-24,S004,P0011,207,84.15,0,Cloudy,1
2022-06-24,S004,P0012,95,65.52,5,Snowy,0
2022-06-24,S004,P0013,126,55.9,10,Snowy,1
2022-06-24,S004,P0014,20,10.99,10,Rainy,1
2022-06-24,S004,P0015,63,84.73,5,Sunny,1
2022-06-24,S004,P0016,147,80.75,20,Sunny,0
2022-06-24,S004,P0017,10,98.73,5,Sunny,1
2022-06-24,S004,P0018,2,64.12,20,Cloudy,1
2022-06-24,S004,P0019,239,29.16,15,Snowy,1
2022-06-24,S004,P0020,135,96.28,20,Sunny,1
2022-06-24,S005,P0001,38,25.96,5,Snowy,1
2022-06-24,S005,P0002,26,39.07,20,Sunny,0
2022-06-24,S005,P0003,85,42.77,10,Rainy,0
2022-06-24,S005,P0004,37,99.67,15,Sunny,1
2022-06-24,S005,P0005,126,16.12,15,Cloudy,1
2022-06-24,S005,P0006,128,93.85,5,Cloudy,0
2022-06-24,S005,P0007,196,40.45,0,Sunny,0
2022-06-24,S005,P0008,141,75.33,0,Sunny,1
2022-06-24,S005,P0009,391,76.82,5,Sunny,1
2022-06-24,S005,P0010,153,20.02,20,Rainy,1
2022-06-24,S005,P0011,41,98.12,10,Cloudy,0
2022-06-24,S005,P0012,248,98.94,5,Rainy,0
2022-06-24,S005,P0013,178,53.57,5,Snowy,1
2022-06-24,S005,P0014,64,81.46,15,Rainy,0
2022-06-24,S005,P0015,7,35.24,20,Rainy,0
2022-06-24,S005,P0016,39,85.61,20,Sunny,0
2022-06-24,S005,P0017,417,84.09,15,Rainy,1
2022-06-24,S005,P0018,50,23.8,10,Rainy,0
2022-06-24,S005,P0019,189,27.22,20,Rainy,1
2022-06-24,S005,P0020,125,49.04,15,Cloudy,0
2022-06-25,S001,P0001,202,19.9,5,Snowy,1
2022-06-25,S001,P0002,193,50.14,5,Snowy,0
2022-06-25,S001,P0003,17,63.43,15,Snowy,1
2022-06-25,S001,P0004,104,65.16,0,Sunny,0
2022-06-25,S001,P0005,119,12.36,5,Snowy,0
2022-06-25,S001,P0006,248,26.26,20,Rainy,0
2022-06-25,S001,P0007,169,78.3,15,Snowy,1
2022-06-25,S001,P0008,38,34.04,20,Snowy,1
2022-06-25,S001,P0009,131,55.01,10,Cloudy,1
2022-06-25,S001,P0010,76,32.42,15,Sunny,0
2022-06-25,S001,P0011,118,59.15,15,Cloudy,1
2022-06-25,S001,P0012,266,50.62,0,Sunny,0
2022-06-25,S001,P0013,52,15.92,0,Rainy,0
2022-06-25,S001,P0014,3,97.78,15,Rainy,0
2022-06-25,S001,P0015,31,11.42,10,Rainy,0
2022-06-25,S001,P0016,82,13.09,5,Sunny,1
2022-06-25,S001,P0017,110,73.56,5,Cloudy,1
2022-06-25,S001,P0018,32,26.01,20,Rainy,0
2022-06-25,S001,P0019,270,17.16,15,Sunny,0
2022-06-25,S001,P0020,28,68.98,15,Cloudy,0
2022-06-25,S002,P0001,291,88.84,15,Cloudy,1
2022-06-25,S002,P0002,219,98.73,10,Rainy,1
2022-06-25,S002,P0003,304,60.61,5,Cloudy,1
2022-06-25,S002,P0004,204,85.2,5,Snowy,1
2022-06-25,S002,P0005,176,18.81,20,Snowy,0
2022-06-25,S002,P0006,149,15.23,20,Sunny,0
2022-06-25,S002,P0007,177,23.18,0,Snowy,0
2022-06-25,S002,P0008,125,45.28,15,Snowy,1
2022-06-25,S002,P0009,23,26.47,0,Snowy,0
2022-06-25,S002,P0010,7,41.82,15,Cloudy,1
2022-06-25,S002,P0011,168,44.8,5,Cloudy,1
2022-06-25,S002,P0012,111,19.27,15,Cloudy,1
2022-06-25,S002,P0013,84,29.19,5,Cloudy,0
2022-06-25,S002,P0014,196,30.78,20,Sunny,1
2022-06-25,S002,P0015,55,42.63,10,Rainy,0
2022-06-25,S002,P0016,238,16.62,15,Cloudy,1
2022-06-25,S002,P0017,7,48.69,20,Cloudy,0
2022-06-25,S002,P0018,5,29.75,5,Cloudy,0
2022-06-25,S002,P0019,63,50.93,5,Sunny,0
2022-06-25,S002,P0020,180,62.17,15,Cloudy,0
2022-06-25,S003,P0001,52,82.64,10,Cloudy,1
2022-06-25,S003,P0002,211,27.25,15,Snowy,1
2022-06-25,S003,P0003,126,68.29,20,Cloudy,0
2022-06-25,S003,P0004,70,35.54,15,Sunny,0
2022-06-25,S003,P0005,44,73.12,10,Sunny,0
2022-06-25,S003,P0006,30,68.04,0,Cloudy,1
2022-06-25,S003,P0007,100,59.73,20,Sunny,0
2022-06-25,S003,P0008,333,40.03,15,Sunny,0
2022-06-25,S003,P0009,65,25.2,0,Snowy,0
2022-06-25,S003,P0010,201,38.72,0,Rainy,0
2022-06-25,S003,P0011,102,61.33,15,Sunny,1
2022-06-25,S003,P0012,36,50.6,5,Cloudy,1
2022-06-25,S003,P0013,36,16.75,15,Sunny,0
2022-06-25,S003,P0014,22,29.65,10,Sunny,1
2022-06-25,S003,P0015,316,97.64,0,Cloudy,1
2022-06-25,S003,P0016,70,26.54,15,Snowy,1
2022-06-25,S003,P0017,126,44.18,0,Snowy,1
2022-06-25,S003,P0018,141,26.86,15,Rainy,0
2022-06-25,S003,P0019,47,58.22,15,Snowy,1
2022-06-25,S003,P0020,237,97.71,5,Rainy,0
2022-06-25,S004,P0001,388,32.8,20,Sunny,1
2022-06-25,S004,P0002,76,35.26,20,Rainy,1
2022-06-25,S004,P0003,46,64.51,15,Cloudy,1
2022-06-25,S004,P0004,251,70.93,15,Rainy,0
2022-06-25,S004,P0005,35,99.15,10,Sunny,0
2022-06-25,S004,P0006,67,79.03,15,Sunny,1
2022-06-25,S004,P0007,130,41.19,20,Cloudy,0
2022-06-25,S004,P0008,81,98.61,15,Rainy,1
2022-06-25,S004,P0009,369,79.13,15,Snowy,0
2022-06-25,S004,P0010,77,84.28,15,Rainy,1
2022-06-25,S004,P0011,129,64.33,0,Rainy,1
2022-06-25,S004,P0012,44,90.47,10,Snowy,0
2022-06-25,S004,P0013,62,63.74,20,Rainy,1
2022-06-25,S004,P0014,44,98.8,0,Snowy,1
2022-06-25,S004,P0015,368,96.57,15,Cloudy,1
2022-06-25,S004,P0016,259,88.68,0,Sunny,1
2022-06-25,S004,P0017,123,74.46,10,Cloudy,1
2022-06-25,S004,P0018,240,79.8,10,Cloudy,1
2022-06-25,S004,P0019,109,83.16,0,Sunny,1
2022-06-25,S004,P0020,142,59.9,15,Cloudy,0
2022-06-25,S005,P0001,212,36.05,20,Snowy,1
2022-06-25,S005,P0002,28,85.31,20,Rainy,1
2022-06-25,S005,P0003,320,60.59,20,Snowy,0
2022-06-25,S005,P0004,2,48.59,5,Sunny,0
2022-06-25,S005,P0005,266,74.74,15,Sunny,1
2022-06-25,S005,P0006,108,47.91,20,Sunny,1
2022-06-25,S005,P0007,159,24.32,10,Snowy,0
2022-06-25,S005,P0008,84,39.52,0,Rainy,1
2022-06-25,S005,P0009,283,97.17,20,Rainy,0
2022-06-25,S005,P0010,305,67.89,20,Rainy,0
2022-06-25,S005,P0011,167,93.62,20,Snowy,1
2022-06-25,S005,P0012,69,89.95,10,Cloudy,1
2022-06-25,S005,P0013,97,72.6,0,Rainy,1
2022-06-25,S005,P0014,16,14.97,10,Rainy,1
2022-06-25,S005,P0015,257,86.89,10,Rainy,0
2022-06-25,S005,P0016,13,94.25,5,Rainy,0
2022-06-25,S005,P0017,66,41.15,20,Cloudy,1
2022-06-25,S005,P0018,24,51.3,15,Snowy,1
2022-06-25,S005,P0019,153,42.22,5,Snowy,0
2022-06-25,S005,P0020,226,69.01,20,Cloudy,1
2022-06-26,S001,P0001,8,23.59,5,Rainy,1
2022-06-26,S001,P0002,150,20.95,0,Rainy,1
2022-06-26,S001,P0003,29,77.39,20,Snowy,1
2022-06-26,S001,P0004,226,66.91,10,Rainy,0
2022-06-26,S001,P0005,74,11.81,0,Cloudy,1
2022-06-26,S001,P0006,145,34.97,5,Sunny,0
2022-06-26,S001,P0007,77,62.15,20,Rainy,1
2022-06-26,S001,P0008,115,74.13,5,Cloudy,0
2022-06-26,S001,P0009,291,15,10,Sunny,0
2022-06-26,S001,P0010,3,17.92,20,Sunny,1
2022-06-26,S001,P0011,60,65.68,10,Cloudy,0
2022-06-26,S001,P0012,64,28.22,5,Snowy,1
2022-06-26,S001,P0013,34,76.09,10,Snowy,0
2022-06-26,S001,P0014,94,86.76,0,Cloudy,0
2022-06-26,S001,P0015,337,24.37,20,Cloudy,1
2022-06-26,S001,P0016,129,26.8,15,Snowy,0
2022-06-26,S001,P0017,20,70.66,15,Rainy,0
2022-06-26,S001,P0018,260,51.33,10,Snowy,0
2022-06-26,S001,P0019,131,62.56,10,Snowy,0
2022-06-26,S001,P0020,3,48.75,10,Rainy,1
2022-06-26,S002,P0001,57,21.61,15,Sunny,0
2022-06-26,S002,P0002,221,11.68,15,Sunny,1
2022-06-26,S002,P0003,70,62.66,15,Rainy,1
2022-06-26,S002,P0004,305,78.26,10,Cloudy,1
2022-06-26,S002,P0005,100,41.44,20,Cloudy,1
2022-06-26,S002,P0006,113,22.52,10,Cloudy,0
2022-06-26,S002,P0007,333,25.59,0,Rainy,0
2022-06-26,S002,P0008,35,35.15,20,Snowy,1
2022-06-26,S002,P0009,125,39.02,0,Rainy,1
2022-06-26,S002,P0010,17,72.42,10,Sunny,0
2022-06-26,S002,P0011,79,88.97,20,Cloudy,1
2022-06-26,S002,P0012,449,88.25,10,Sunny,1
2022-06-26,S002,P0013,111,51.79,15,Sunny,0
2022-06-26,S002,P0014,219,16.23,20,Cloudy,1
2022-06-26,S002,P0015,61,14.77,10,Snowy,1
2022-06-26,S002,P0016,225,63.76,5,Cloudy,1
2022-06-26,S002,P0017,293,19.33,5,Cloudy,0
2022-06-26,S002,P0018,154,69.65,5,Snowy,0
2022-06-26,S002,P0019,114,12.37,20,Cloudy,1
2022-06-26,S002,P0020,81,83.51,0,Rainy,1
2022-06-26,S003,P0001,319,52,15,Rainy,0
2022-06-26,S003,P0002,61,18.16,5,Rainy,1
2022-06-26,S003,P0003,148,49.84,20,Rainy,1
2022-06-26,S003,P0004,46,61.56,20,Cloudy,1
2022-06-26,S003,P0005,129,40.86,10,Sunny,0
2022-06-26,S003,P0006,103,79.1,10,Cloudy,0
2022-06-26,S003,P0007,107,59.1,20,Cloudy,1
2022-06-26,S003,P0008,182,37.89,0,Cloudy,0
2022-06-26,S003,P0009,160,17.75,10,Rainy,0
2022-06-26,S003,P0010,15,70.72,5,Sunny,1
2022-06-26,S003,P0011,25,89.84,5,Sunny,1
2022-06-26,S003,P0012,0,37.62,5,Snowy,0
2022-06-26,S003,P0013,43,32.84,20,Sunny,1
2022-06-26,S003,P0014,55,17.49,10,Rainy,1
2022-06-26,S003,P0015,211,36.02,15,Rainy,0
2022-06-26,S003,P0016,203,19.36,0,Snowy,0
2022-06-26,S003,P0017,70,73.52,5,Cloudy,0
2022-06-26,S003,P0018,92,48.2,20,Cloudy,0
2022-06-26,S003,P0019,442,21.31,10,Cloudy,1
2022-06-26,S003,P0020,140,23.52,20,Sunny,1
2022-06-26,S004,P0001,317,51.97,5,Snowy,1
2022-06-26,S004,P0002,167,35.46,10,Sunny,1
2022-06-26,S004,P0003,123,98.19,20,Snowy,0
2022-06-26,S004,P0004,132,15.54,5,Sunny,0
2022-06-26,S004,P0005,64,88.11,0,Rainy,1
2022-06-26,S004,P0006,77,17.15,15,Rainy,1
2022-06-26,S004,P0007,227,92.76,0,Snowy,0
2022-06-26,S004,P0008,185,59.9,15,Cloudy,1
2022-06-26,S004,P0009,196,12.08,20,Cloudy,1
2022-06-26,S004,P0010,413,33.05,0,Sunny,1
2022-06-26,S004,P0011,142,82.5,15,Cloudy,1
2022-06-26,S004,P0012,49,55.78,10,Rainy,0
2022-06-26,S004,P0013,46,16.35,0,Snowy,0
2022-06-26,S004,P0014,42,80.4,15,Cloudy,1
2022-06-26,S004,P0015,103,75.16,20,Snowy,1
2022-06-26,S004,P0016,131,86.5,20,Snowy,0
2022-06-26,S004,P0017,65,14.95,0,Snowy,0
2022-06-26,S004,P0018,299,16.16,10,Snowy,1
2022-06-26,S004,P0019,174,78.76,5,Rainy,1
2022-06-26,S004,P0020,109,38.54,5,Sunny,0
2022-06-26,S005,P0001,134,44.4,5,Cloudy,1
2022-06-26,S005,P0002,215,25.91,10,Cloudy,0
2022-06-26,S005,P0003,88,42.6,0,Cloudy,0
2022-06-26,S005,P0004,235,34.83,10,Sunny,0
2022-06-26,S005,P0005,391,77.24,15,Sunny,1
2022-06-26,S005,P0006,75,64.1,20,Rainy,1
2022-06-26,S005,P0007,350,32.37,15,Snowy,0
2022-06-26,S005,P0008,169,80.44,10,Cloudy,0
2022-06-26,S005,P0009,162,46.37,15,Cloudy,0
2022-06-26,S005,P0010,319,94.05,5,Cloudy,0
2022-06-26,S005,P0011,346,83.18,0,Snowy,0
2022-06-26,S005,P0012,173,99.1,20,Snowy,0
2022-06-26,S005,P0013,281,56.11,5,Sunny,0
2022-06-26,S005,P0014,48,90.15,15,Cloudy,1
2022-06-26,S005,P0015,258,84.97,15,Cloudy,0
2022-06-26,S005,P0016,107,96.22,20,Sunny,1
2022-06-26,S005,P0017,386,55.03,5,Sunny,0
2022-06-26,S005,P0018,318,10.66,20,Cloudy,0
2022-06-26,S005,P0019,229,59.9,20,Cloudy,1
2022-06-26,S005,P0020,303,58.18,20,Cloudy,1
2022-06-27,S001,P0001,48,11.81,0,Snowy,0
